snapshot_time_utc,market,symbol,status,currently_trading,base_asset,quote_asset,margin_asset,contract_type,contract_size,underlying_type,underlying_subtypes,classification_subtypes,classification_subtype_source,onboard_date_utc,age_days,delivery_date_utc,tick_size,step_size,min_qty,min_notional,ticker_volume_24h_raw,quote_volume_24h,activity_notional_24h_usd_proxy,activity_proxy_source,trade_count_24h,bid_price,ask_price,relative_spread_bps,activity_tier_24h,market_quality_evidence,economic_exposure,economic_exposure_source,research_bucket,research_eligibility,market_integrity_review,risk_flags,method_profile
2026-07-21T06:42:30Z,BINANCE_SPOT,OMUSDT,BREAK,False,OM,USDT,,SPOT,,,,,UNKNOWN,,,,0.00010000,0.10000000,0.10000000,5.00000000,8174967.20000000,570825.51308000,,NOT_CURRENT,4001,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONDOIDR,TRADING,True,ONDO,IDR,,SPOT,,,,DeFi,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,1.00,0.10000000,0.10000000,20000.00,9240.40000000,59317556.30,,UNAVAILABLE_REQUIRES_QUOTE_CONVERSION,67,6540.00,6582.00,64.01463192,UNRATED_REQUIRES_QUOTE_CONVERSION_OR_ACTIVITY_PROXY,UNRATED_REQUIRES_HISTORY,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MARKET_QUALITY_UNRATED,QUOTE_CONVERSION_AND_30_90D_MARKET_QUALITY_REQUIRED,ENHANCED_DUE_DILIGENCE,ACTIVITY_PROXY_UNAVAILABLE_REQUIRES_QUOTE_CONVERSION|CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|WIDE_TOP_OF_BOOK_GT_20BPS,resolve quote conversion and comparable activity units before choosing a strategy method; do not infer thinness or speculation
2026-07-21T06:42:30Z,BINANCE_SPOT,ONDOTRY,TRADING,True,ONDO,TRY,,SPOT,,,,DeFi,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.01000000,0.01000000,0.01000000,10.00000000,2333433.68000000,38762813.90720000,,UNAVAILABLE_REQUIRES_QUOTE_CONVERSION,3098,17.26000000,17.27000000,5.79206487,UNRATED_REQUIRES_QUOTE_CONVERSION_OR_ACTIVITY_PROXY,UNRATED_REQUIRES_HISTORY,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MARKET_QUALITY_UNRATED,QUOTE_CONVERSION_AND_30_90D_MARKET_QUALITY_REQUIRED,STANDARD_DUE_DILIGENCE,ACTIVITY_PROXY_UNAVAILABLE_REQUIRES_QUOTE_CONVERSION|CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO,resolve quote conversion and comparable activity units before choosing a strategy method; do not infer thinness or speculation
2026-07-21T06:42:30Z,BINANCE_SPOT,ONDOUSDC,TRADING,True,ONDO,USDC,,SPOT,,,,DeFi,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00010000,0.10000000,0.10000000,5.00000000,3469669.00000000,1231577.71621000,1231577.71621000,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,8113,0.36660000,0.36670000,2.72739670,A2_10_TO_40PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_SPOT,ONDOUSDT,TRADING,True,ONDO,USDT,,SPOT,,,,DeFi,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00010000,0.10000000,0.10000000,5.00000000,27295340.00000000,9665792.80336000,9665792.80336000,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,58617,0.36680000,0.36690000,2.72590977,A1_TOP_10PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_HIGHER_ACTIVITY_PROVISIONAL,CANDIDATE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"cross-sectional and time-series tests after history gate; control market beta, size, momentum, liquidity and single-asset concentration"
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEBIDR,BREAK,False,ONE,BIDR,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.01,1.00000000,1.00000000,20000.00,0.00000000,0.00,,NOT_CURRENT,0,0.00,0.00,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEBNB,BREAK,False,ONE,BNB,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00000001,1.00000000,1.00000000,0.01000000,10127379.00000000,478.73184735,,NOT_CURRENT,4000,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEBTC,BREAK,False,ONE,BTC,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00000001,1.00000000,1.00000000,0.00010000,210054652.00000000,24.82459391,,NOT_CURRENT,4000,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEBUSD,BREAK,False,ONE,BUSD,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,0.10000000,0.10000000,10.00000000,30696843.20000000,458866.72367400,,NOT_CURRENT,4000,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEETH,BREAK,False,ONE,ETH,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00000001,0.10000000,0.10000000,0.00500000,31628959.60000000,194.31949964,,NOT_CURRENT,4000,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEPAX,BREAK,False,ONE,PAX,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,0.10000000,0.10000000,10.00000000,0.00000000,0.00000000,,NOT_CURRENT,0,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONETRY,TRADING,True,ONE,TRY,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00010000,0.10000000,0.10000000,10.00000000,50030177.60000000,2652808.11389000,,UNAVAILABLE_REQUIRES_QUOTE_CONVERSION,652,0.05390000,0.05400000,18.53568119,UNRATED_REQUIRES_QUOTE_CONVERSION_OR_ACTIVITY_PROXY,UNRATED_REQUIRES_HISTORY,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MARKET_QUALITY_UNRATED,QUOTE_CONVERSION_AND_30_90D_MARKET_QUALITY_REQUIRED,STANDARD_DUE_DILIGENCE,ACTIVITY_PROXY_UNAVAILABLE_REQUIRES_QUOTE_CONVERSION|CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO,resolve quote conversion and comparable activity units before choosing a strategy method; do not infer thinness or speculation
2026-07-21T06:42:30Z,BINANCE_SPOT,ONETUSD,BREAK,False,ONE,TUSD,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,0.10000000,0.10000000,10.00000000,0.00000000,0.00000000,,NOT_CURRENT,0,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEUSDC,BREAK,False,ONE,USDC,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,0.10000000,0.10000000,10.00000000,0.00000000,0.00000000,,NOT_CURRENT,0,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONEUSDT,TRADING,True,ONE,USDT,,SPOT,,,,Layer-2,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,0.10000000,0.10000000,5.00000000,174611336.90000000,197635.16006500,197635.16006500,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,2596,0.00114000,0.00115000,87.33624454,A3_40_TO_80PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,SELECTIVE_AFTER_30_90D_MARKET_QUALITY_GATE,ENHANCED_DUE_DILIGENCE,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY|WIDE_TOP_OF_BOOK_GT_20BPS,"selective trend, carry or event tests after history gate; stronger cost, concentration, delisting and regime checks"
2026-07-21T06:42:30Z,BINANCE_SPOT,ONGBNB,BREAK,False,ONG,BNB,,SPOT,,,,Layer-1,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,0.10000000,0.10000000,0.05000000,0.00000000,0.00000000,,NOT_CURRENT,0,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONGBTC,TRADING,True,ONG,BTC,,SPOT,,,,Layer-1,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00000001,1.00000000,1.00000000,0.00010000,126684.00000000,0.09137144,,UNAVAILABLE_REQUIRES_QUOTE_CONVERSION,34,0.00000071,0.00000073,277.77777778,UNRATED_REQUIRES_QUOTE_CONVERSION_OR_ACTIVITY_PROXY,UNRATED_REQUIRES_HISTORY,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MARKET_QUALITY_UNRATED,QUOTE_CONVERSION_AND_30_90D_MARKET_QUALITY_REQUIRED,ENHANCED_DUE_DILIGENCE,ACTIVITY_PROXY_UNAVAILABLE_REQUIRES_QUOTE_CONVERSION|CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|WIDE_TOP_OF_BOOK_GT_20BPS,resolve quote conversion and comparable activity units before choosing a strategy method; do not infer thinness or speculation
2026-07-21T06:42:30Z,BINANCE_SPOT,ONGUSDT,TRADING,True,ONG,USDT,,SPOT,,,,Layer-1,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,1.00000000,1.00000000,5.00000000,4338702.00000000,204577.46153000,204577.46153000,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,2379,0.04742000,0.04747000,10.53851828,A3_40_TO_80PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MID_ACTIVITY_PROVISIONAL,SELECTIVE_AFTER_30_90D_MARKET_QUALITY_GATE,STANDARD_DUE_DILIGENCE,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,"selective trend, carry or event tests after history gate; stronger cost, concentration, delisting and regime checks"
2026-07-21T06:42:30Z,BINANCE_SPOT,ONTBNB,BREAK,False,ONT,BNB,,SPOT,,,,PoW,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00000100,1.00000000,1.00000000,0.05000000,0.00000000,0.00000000,,NOT_CURRENT,0,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONTBTC,BREAK,False,ONT,BTC,,SPOT,,,,PoW,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00000001,1.00000000,1.00000000,0.00010000,283719.00000000,0.19576948,,NOT_CURRENT,42,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONTBUSD,BREAK,False,ONT,BUSD,,SPOT,,,,PoW,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00010000,1.00000000,1.00000000,10.00000000,2497480.00000000,420264.97230000,,NOT_CURRENT,4000,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONTETH,BREAK,False,ONT,ETH,,SPOT,,,,PoW,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00000010,1.00000000,1.00000000,0.00500000,1401481.00000000,184.60299330,,NOT_CURRENT,4000,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONTPAX,BREAK,False,ONT,PAX,,SPOT,,,,PoW,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00010000,0.01000000,0.01000000,10.00000000,0.00000000,0.00000000,,NOT_CURRENT,0,0.00000000,0.00000000,,NOT_CURRENT,NOT_CURRENT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,INACTIVE_OR_DELISTED_RECORD,NOT_CURRENT,NOT_APPLICABLE_CURRENTLY,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|NOT_CURRENTLY_TRADING|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|TOP_OF_BOOK_SPREAD_UNAVAILABLE,retain for survivorship-bias context; do not enter the current tradable screen
2026-07-21T06:42:30Z,BINANCE_SPOT,ONTTRY,TRADING,True,ONT,TRY,,SPOT,,,,PoW,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00100000,1.00000000,1.00000000,10.00000000,753480.00000000,1499670.52200000,,UNAVAILABLE_REQUIRES_QUOTE_CONVERSION,392,2.02900000,2.03200000,14.77468604,UNRATED_REQUIRES_QUOTE_CONVERSION_OR_ACTIVITY_PROXY,UNRATED_REQUIRES_HISTORY,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_MARKET_QUALITY_UNRATED,QUOTE_CONVERSION_AND_30_90D_MARKET_QUALITY_REQUIRED,STANDARD_DUE_DILIGENCE,ACTIVITY_PROXY_UNAVAILABLE_REQUIRES_QUOTE_CONVERSION|CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO,resolve quote conversion and comparable activity units before choosing a strategy method; do not infer thinness or speculation
2026-07-21T06:42:30Z,BINANCE_SPOT,ONTUSDC,TRADING,True,ONT,USDC,,SPOT,,,,PoW,CURRENT_USD_M_SAME_UNDERLYING_PROXY,,,,0.00001000,1.00000000,1.00000000,5.00000000,375705.00000000,15976.38214000,15976.38214000,QUOTE_VOLUME_IN_DOLLAR_LIKE_QUOTE_PROXY,171,0.04313000,0.04317000,9.26998841,A4_BOTTOM_20PCT_PROVISIONAL_24H,PROVISIONAL_SINGLE_24H_ACTIVITY_AND_SINGLE_BOOK_SNAPSHOT,CRYPTO_NATIVE,DEFAULT_CRYPTO_NATIVE_AFTER_EXPLICIT_EXCLUSIONS,CRYPTO_ALT_LOWER_ACTIVITY_PROVISIONAL,EXPLORATION_ONLY_UNTIL_30_90D_MARKET_QUALITY_EVIDENCE,ENHANCED_DUE_DILIGENCE,CROSS_MARKET_SUBTYPE_FROM_CURRENT_USD_M|DOLLAR_LIKE_QUOTE_PARITY_ASSUMPTION_FOR_ACTIVITY_PROXY|ECONOMIC_EXPOSURE_DEFAULTED_NOT_OFFICIAL_TAXONOMY|LOWER_RELATIVE_24H_ACTIVITY_NOT_LONG_TERM_LIQUIDITY|ONBOARD_DATE_UNAVAILABLE_FROM_SPOT_EXCHANGE_INFO|SINGLE_24H_ACTIVITY_ONLY|SINGLE_TOP_OF_BOOK_SNAPSHOT_ONLY,market-quality or event exploration; trade/book evidence and extreme cost stress before executable claims
